46.2	3371.080
46.3	3369.680
46.4	3368.280
46.5	3366.880
46.6	3365.480
46.7	3364.080
46.8	3362.680
46.9	3361.280
47	3359.880
47.1	3358.480
47.2	3357.080
47.3	3355.680
47.4	3354.280
47.5	3352.880
47.6	3351.480
47.7	3350.080
47.8	3348.680
47.9	3347.280
48	3345.880
48.1	3344.480
48.2	3343.080
48.3	3341.680
48.4	3340.280
48.5	3338.880
48.6	3337.480
48.7	3336.080
48.8	3334.680
48.9	3333.280
49	3331.880
49.1	3330.480
49.2	3329.080
49.3	3327.680
49.4	3326.280
49.5	3324.880
49.6	3323.480
49.7	3322.080
49.8	3320.680
49.9	3319.280
50	3317.880
50.1	3316.480
50.2	3315.080
50.3	3313.680
50.4	3312.280
50.5	3310.880
50.6	3309.480
50.7	3308.080
50.8	3306.680
50.9	3305.280
51	3303.880
51.1	3302.480
51.2	3301.080
51.3	3299.680
51.4	3298.280
51.5	3296.880
51.6	3295.480
51.7	3294.080
51.8	3292.680
51.9	3291.280
52	3289.880
52.1	3288.480
52.2	3287.080
52.3	3285.680
52.4	3284.280
52.5	3282.880
52.6	3281.480
52.7	3280.080
52.8	3278.680
52.9	3277.280
53	3275.880
53.1	3274.480
53.2	3273.080
53.3	3271.680
53.4	3270.280
53.5	3268.880
53.6	3267.480
53.7	3266.080
53.8	3264.680
53.9	3263.280
54	3261.880
54.1	3260.480
54.2	3259.080
54.3	3257.680
54.4	3256.280
54.5	3254.880
54.6	3253.480
54.7	3252.080
54.8	3250.680
54.9	3249.280
55	3247.880
55.1	3246.480
55.2	3245.080
55.3	3243.680
55.4	3242.280
55.5	3240.880
55.6	3239.480
55.7	3238.080
55.8	3236.680
55.9	3235.280
56	3233.880
56.1	3232.480
56.2	3231.080
56.3	3229.680
56.4	3228.280
56.5	3226.880
56.6	3225.480
56.7	3224.080
56.8	3222.680
56.9	3221.280
57	3219.880
57.1	3218.480
57.2	3217.080
57.3	3215.680
57.4	3214.280
57.5	3212.880
57.6	3211.480
57.7	3210.080
57.8	3208.680
57.9	3207.280
58	3205.880
58.1	3204.480
58.2	3203.080
58.3	3201.680
58.4	3200.280
58.5	3198.880
58.6	3197.480
58.7	3196.080
58.8	3194.680
58.9	3193.280
59	3191.880
59.1	3190.480
59.2	3189.080
59.3	3187.680
59.4	3186.280
59.5	3184.880
59.6	3183.480
59.7	3182.080
59.8	3180.680
59.9	3179.280
60	3177.880
60.1	3176.480
60.2	3175.080
60.3	3173.680
60.4	3172.280
60.5	3170.880
60.6	3169.480
60.7	3168.080
60.8	3166.680
60.9	3165.280
61	3163.880
61.1	3162.480
61.2	3161.080
61.3	3159.680
61.4	3158.280
61.5	3156.880
61.6	3155.480
61.7	3154.080
61.8	3152.680
61.9	3151.280
62	3149.880
62.1	3148.480
62.2	3147.080
62.3	3145.680
62.4	3144.280
62.5	3142.880
62.6	3141.480
62.7	3140.080
62.8	3138.680
62.9	3137.280
63	3135.880
63.1	3134.480
63.2	3133.080
63.3	3131.680
63.4	3130.280
63.5	3128.880
63.6	3127.480
63.7	3126.080
63.8	3124.680
63.9	3123.280
64	3121.880
64.1	3120.480
64.2	3119.080
64.3	3117.680
64.4	3116.280
64.5	3114.880
64.6	3113.480
64.7	3112.080
64.8	3110.680
64.9	3109.280
65	3107.880
65.1	3106.480
65.2	3105.080
65.3	3103.680
65.4	3102.280
65.5	3100.880
65.6	3099.480
65.7	3098.080
65.8	3096.680
65.9	3095.280
66	3093.880
66.1	3092.480
66.2	3091.080
66.3	3089.680
66.4	3088.280
66.5	3086.880
66.6	3085.480
66.7	3084.080
66.8	3082.680
66.9	3081.280
67	3079.880
67.1	3078.480
67.2	3077.080
67.3	3075.680
67.4	3074.280
67.5	3072.880
67.6	3071.480
67.7	3070.080
67.8	3068.680
67.9	3067.280
68	3065.880
68.1	3064.480
68.2	3063.080
68.3	3061.680
68.4	3060.280
68.5	3058.880
68.6	3057.480
68.7	3056.080
68.8	3054.680
68.9	3053.280
69	3051.880
69.1	3050.480
69.2	3049.080
69.3	3047.680
69.4	3046.280
69.5	3044.880
69.6	3043.480
69.7	3042.080
69.8	3040.680
69.9	3039.280
70	3037.880
70.1	3036.480
70.2	3035.080
70.3	3033.680
70.4	3032.280
70.5	3030.880
70.6	3029.480
70.7	3028.080
70.8	3026.680
70.9	3025.280
71	3023.880
71.1	3022.480
71.2	3021.080
71.3	3019.680
71.4	3018.280
71.5	3016.880
71.6	3015.480
71.7	3014.080
71.8	3012.680
71.9	3011.280
72	3009.880
72.1	3008.480
72.2	3007.080
72.3	3005.680
72.4	3004.280
72.5	3002.880
72.6	3001.480
72.7	3000.080
72.8	2998.680
72.9	2997.280
73	2995.880
73.1	2994.480
73.2	2993.080
73.3	2991.680
73.4	2990.280
73.5	2988.880
73.6	2987.480
73.7	2986.080
73.8	2984.680
73.9	2983.280
74	2981.880
74.1	2980.480
74.2	2979.080
74.3	2977.680
74.4	2976.280
74.5	2974.880
74.6	2973.480
74.7	2972.080
74.8	2970.680
74.9	2969.280
75	2967.880
75.1	2966.480
75.2	2965.080
75.3	2963.680
75.4	2962.280
75.5	2960.880
75.6	2959.480
75.7	2958.080
75.8	2956.680
75.9	2955.280
76	2953.880
76.1	2952.480
76.2	2951.080
76.3	2949.680
76.4	2948.280
76.5	2946.880
76.6	2945.480
76.7	2944.080
76.8	2942.680
76.9	2941.280
77	2939.880
77.1	2938.480
77.2	2937.080
77.3	2935.680
77.4	2934.280
77.5	2932.880
77.6	2931.480
77.7	2930.080
77.8	2928.680
77.9	2927.280
78	2925.880
78.1	2924.480
78.2	2923.080
78.3	2921.680
78.4	2920.280
78.5	2918.880
78.6	2917.480
78.7	2916.080
78.8	2914.680
78.9	2913.280
79	2911.880
79.1	2910.480
79.2	2909.080
79.3	2907.680
79.4	2906.280
79.5	2904.880
79.6	2903.480
79.7	2902.080
79.8	2900.680
79.9	2899.280
80	2897.880
80.1	2896.480
80.2	2895.080
80.3	2893.680
80.4	2892.280
80.5	2890.880
80.6	2889.480
80.7	2888.080
80.8	2886.680
80.9	2885.280
81	2883.880
81.1	2882.480
81.2	2881.080
81.3	2879.680
81.4	2878.280
81.5	2876.880
81.6	2875.480
81.7	2874.080
81.8	2872.680
81.9	2871.280
82	2869.880
82.1	2868.480
82.2	2867.080
82.3	2865.680
82.4	2864.280
82.5	2862.880
82.6	2861.480
82.7	2860.080
82.8	2858.680
82.9	2857.280
83	2855.880
83.1	2854.480
83.2	2853.080
83.3	2851.680
83.4	2850.280
83.5	2848.880
83.6	2847.480
83.7	2846.080
83.8	2844.680
83.9	2843.280
84	2841.880
84.1	2840.480
84.2	2839.080
84.3	2837.680
84.4	2836.280
84.5	2834.880
84.6	2833.480
84.7	2832.080
84.8	2830.680
84.9	2829.280
85	2827.880
85.1	2826.480
85.2	2825.080
85.3	2823.680
85.4	2822.280
85.5	2820.880
85.6	2819.480
85.7	2818.080
85.8	2816.680
85.9	2815.280
86	2813.880
86.1	2812.480
86.2	2811.080
86.3	2809.680
86.4	2808.280
86.5	2806.880
86.6	2805.480
86.7	2804.080
86.8	2802.680
86.9	2801.280
87	2799.880
87.1	2798.480
87.2	2797.080
87.3	2795.680
87.4	2794.280
87.5	2792.880
87.6	2791.480
87.7	2790.080
87.8	2788.680
87.9	2787.280
88	2785.880
88.1	2784.480
88.2	2783.080
88.3	2781.680
88.4	2780.280
88.5	2778.880
88.6	2777.480
88.7	2776.080
88.8	2774.680
88.9	2773.280
89	2771.880
89.1	2770.480
89.2	2769.080
89.3	2767.680
89.4	2766.280
89.5	2764.880
89.6	2763.480
89.7	2762.080
89.8	2760.680
89.9	2759.280
90	2757.880
90.1	2756.480
90.2	2755.080
90.3	2753.680
90.4	2752.280
90.5	2750.880
90.6	2749.480
90.7	2748.080
90.8	2746.680
90.9	2745.280
91	2743.880
91.1	2742.480
91.2	2741.080
91.3	2739.680
91.4	2738.280
91.5	2736.880
91.6	2735.480
91.7	2734.080
91.8	2732.680
91.9	2731.280
92	2729.880
92.1	2728.480
92.2	2727.080
92.3	2725.680
92.4	2724.280
92.5	2722.880
92.6	2721.480
92.7	2720.080
92.8	2718.680
92.9	2717.280
93	2715.880
93.1	2714.480
93.2	2713.080
93.3	2711.680
93.4	2710.280
93.5	2708.880
93.6	2707.480
93.7	2706.080
93.8	2704.680
93.9	2703.280
94	2701.880
94.1	2700.480
94.2	2699.080
94.3	2697.680
94.4	2696.280
94.5	2694.880
94.6	2693.480
94.7	2692.080
94.8	2690.680
94.9	2689.280
95	2687.880
95.1	2686.480
95.2	2685.080
95.3	2683.680
95.4	2682.280
95.5	2680.880
95.6	2679.480
95.7	2678.080
95.8	2676.680
95.9	2675.280
96	2673.880
96.1	2672.480
96.2	2671.080
96.3	2669.680
96.4	2668.280
96.5	2666.880
96.6	2665.480
96.7	2664.080
96.8	2662.680
96.9	2661.280
97	2659.880
97.1	2658.480
97.2	2657.080
97.3	2655.680
97.4	2654.280
97.5	2652.880
97.6	2651.480
97.7	2650.080
97.8	2648.680
97.9	2647.280
98	2645.880
98.1	2644.480
98.2	2643.080
98.3	2641.680
98.4	2640.280
98.5	2638.880
98.6	2637.480
98.7	2636.080
98.8	2634.680
98.9	2633.280
99	2631.880
99.1	2630.480
99.2	2629.080
99.3	2627.680
99.4	2626.280
99.5	2624.880
99.6	2623.480
99.7	2622.080
99.8	2620.680
99.9	2619.280
100	2617.880
100.1	2616.480
100.2	2615.080
100.3	2613.680
100.4	2612.280
100.5	2610.880
100.6	2609.480
100.7	2608.080
100.8	2606.680
100.9	2605.280
101	2603.880
101.1	2602.480
101.2	2601.080
101.3	2599.680
101.4	2598.280
101.5	2596.880
101.6	2595.480
101.7	2594.080
101.8	2592.680
101.9	2591.280
102	2589.880
102.1	2588.480
102.2	2587.080
102.3	2585.680
102.4	2584.280
102.5	2582.880
102.6	2581.480
102.7	2580.080
102.8	2578.680
102.9	2577.280
103	2575.880
103.1	2574.480
103.2	2573.080
103.3	2571.680
103.4	2570.280
103.5	2568.880
103.6	2567.480
103.7	2566.080
103.8	2564.680
103.9	2563.280
104	2561.880
104.1	2560.480
104.2	2559.080
104.3	2557.680
104.4	2556.280
104.5	2554.880
104.6	2553.480
104.7	2552.080
104.8	2550.680
104.9	2549.280
105	2547.880
105.1	2546.480
105.2	2545.080
105.3	2543.680
105.4	2542.280
105.5	2540.880
105.6	2539.480
105.7	2538.080
105.8	2536.680
105.9	2535.280
106	2533.880
106.1	2532.480
106.2	2531.080
106.3	2529.680
106.4	2528.280
106.5	2526.880
106.6	2525.480
106.7	2524.080
106.8	2522.680
106.9	2521.280
107	2519.880
107.1	2518.480
107.2	2517.080
107.3	2515.680
107.4	2514.280
107.5	2512.880
107.6	2511.480
107.7	2510.080
107.8	2508.680
107.9	2507.280
108	2505.880
108.1	2504.480
108.2	2503.080
108.3	2501.680
108.4	2500.280
108.5	2498.880
108.6	2497.480
108.7	2496.080
108.8	2494.680
108.9	2493.280
109	2491.880
109.1	2490.480
109.2	2489.080
109.3	2487.680
109.4	2486.280
109.5	2484.880
109.6	2483.480
109.7	2482.080
109.8	2480.680
109.9	2479.280
110	2477.880
110.1	2476.480
110.2	2475.080
110.3	2473.680
110.4	2472.280
110.5	2470.880
110.6	2469.480
110.7	2468.080
110.8	2466.680
110.9	2465.280
111	2463.880
111.1	2462.480
111.2	2461.080
111.3	2459.680
111.4	2458.280
111.5	2456.880
111.6	2455.480
111.7	2454.080
111.8	2452.680
111.9	2451.280
112	2449.880
112.1	2448.480
112.2	2447.080
112.3	2445.680
112.4	2444.280
112.5	2442.880
112.6	2441.480
112.7	2440.080
112.8	2438.680
112.9	2437.280
113	2435.880
113.1	2434.480
113.2	2433.080
113.3	2431.680
113.4	2430.280
113.5	2428.880
113.6	2427.480
113.7	2426.080
113.8	2424.680
113.9	2423.280
114	2421.880
114.1	2420.480
114.2	2419.080
114.3	2417.680
114.4	2416.280
114.5	2414.880
114.6	2413.480
114.7	2412.080
114.8	2410.680
114.9	2409.280
115	2407.880
115.1	2406.480
115.2	2405.080
115.3	2403.680
115.4	2402.280
115.5	2400.880
115.6	2399.480
115.7	2398.080
115.8	2396.680
115.9	2395.280
116	2393.880
116.1	2392.480
116.2	2391.080
116.3	2389.680
116.4	2388.280
116.5	2386.880
116.6	2385.480
116.7	2384.080
116.8	2382.680
116.9	2381.280
117	2379.880
117.1	2378.480
117.2	2377.080
117.3	2375.680
117.4	2374.280
117.5	2372.880
117.6	2371.480
117.7	2370.080
117.8	2368.680
117.9	2367.280
118	2365.880
118.1	2364.480
